,text,dir,blog,keywords
689,auf hohen hackenrhytmisch klackeneilt sie dahinnur spaß im sinndenkt an süße versuchungein seidenes tuch umden schwanhalsschwenkt sie ums adventsgestecktrüffel nougat gott erhaltshat doch alles keinen zweck wo sanft der windden baustaub kräuseltleise eine säge säuseltblätter sich im schlamm vereinenkleine tiere leise weinenlebensraum verzweifelt zuckthaut und auchgefieder juckttreibt es uns weit in die fernemindestens bis herne nachdem sie sich von dem ersten schreckenerholt hattehumpelte sie auf einem absatz der andere war mitsamt dem stück hailederin der fußmatte des friseursalons zurückgeblieben in ihr schloß setzte sich an ihre harfe und komponierte geschwindein weihnachtslied es hatte den vielsagenden titel wenn sacht volumenwellen rauschenmensch und tier geschenke tauschen nach dem herrengedeckwankte sie leichtfüssig aus der kneipe sie nahm die kurve in einem eleganten schwung und stand mitten im frisörsalon einmal waschen und legen unddanach eine volumenwelle aber zack zack bellte sie durch den raum wo bis dato nur ein leises rhytmisches schnipseln zu hören gewesen war während sie noch erstaunt über dieseplötzliche courage das kinn richtung sprinkleranlage reckteerhob sich aus einer der haarwaschanlagen eine rasant anschwellendevolumenwelle und nahm kurs direkt auf sie zu vor schreck drehte sie sich auf dem absatz um undhastete richtung tür leider blieb sie mit ihrem pfennigabsatz an dem noch ein stückchen haileder klebtean der fußmatte hängen ehe sie sichs versah hatte ihr die volumenwelle sowas von den kopf gewaschen es dauerte lange zeit bis der herbstfön sie wieder einigermassen getrocknet hatte mit wehenden schnürsenkelnübers sonntägliche pflasterrichtung kirche eilendstolperte sie abruptüber einen toten hai er war schon lange tot sein körper hatte sich gemäldegleichmit dem pflaster vereinigt sie verschob den kirchenbesuchund dachte an eine laterne gelehnt minutenoder vielleicht auch tageüber ihr gottesverständnis nach dann spuckte sie herzhaft aus ging in die eckkneipeund bestellte sich ein herrengedeck ,1229,3606,"['sie', 'sich', 'dem', 'hatte', 'volumenwelle', 'fußmatte', 'zack', 'absatz', 'der', 'und']"
690,annettes welt ein härnchen eilt vorbei geschwind ich frag wohin des wegs mein kind mich gibt es nicht drum muss ich fort ein ö zu suchen am anderen ort das tausch ich ein gegen das ä dann kann ich bleiben ihr seht mich täglich dann durch eure scheiben weiterlesen schmerz komm her ich will dich sehen lass uns gemeinsam ein stück gehen ich wil dich gerne kennenlernen und mich in liebe dann von dir entfernen dann komm oh trauer komm ganz nah ran ich umarme dich ganz feste dann ich will dich spüren tief im herzen und dann darfst du gehen in liebe mit den schmerzen er sagte bitte lass mich schwören sie verglich die preise der koniferen er sagte es ist nie zu spät sie sagte es ist zeit dass einer von uns geht weiterlesen der gerüstbauer ganz oben steht leise spricht er ein gebet dann tritt er mutig auf die planken im wind ergibt sich leichtes wanken nu junge geh mal weiter tönt s von den kollegen heiter oder hast du angst zu fallen er hört von fern ein lachen schallen die knie wie pudding geht er weiter endlich ist er an der leiter nun der abstieg kann beginnen stilles hoffen um gelingen unten endlich steht er aufrecht dieser job passt zu ihm nicht weiterlesen kreisch männer machen kinder ohne hirn und herz lehrer zeigen filme von sehr grossem schmerz mütter beissen in die wände wandern aus in ferne länder oder fallen einfach um ein bienchen fliegt vorbei sum sum sum weiterlesen fremde kulturen die uns zu denken geben das japanische ehepaar streckte sich gegenseitig die zunge raus während der rest der familie origami machte oder sich dem glücksspiel hingab solche zustände wären hier natürlich undenkbar denkbar denk weiterlesen die alte würstchendose den ganzen tag den blick aschfahl so stehst du da im supermarktregal bleibt jemand stehen und hört dein klagen nein einsam musst du hier verzagen die hausfrau hastet schnell vorbei zuhause auf dem herd den brei der bauarbeiter kurze pause hat nur blick für seine jause doch dort es nähert sich ein kind guckt links und rechts klebt sein kaugummi geschwind mitten auf dein etikett zu dir ist wirklich niemand nett weiterlesen mit seinen socken kann er mich nicht locken und auch seine hemden verursachen befremden die hose sieht aus wie aus der dose doch was mich wirklich fasziniert ist sein tatoo von ernie und bert weiterlesen vereint im haiku der heiko und die heike im leben allein gestern verließ uns unsere mutter sie fuhr aufs meer hinaus in einem kutter und hinterließ nur ein pfund butter aus der butter dann für war wuchs uns eine neue mutter wunderbar,1231,3606,"['weiterlesen', 'er', 'sum', 'dann', 'uns', 'ein', 'die', 'der', 'komm', 'mich']"
691, gedicht ihr blick begegnete kurz dem von herrn hollunder während dieser sich selbstgefällig mit abgespreiztem kleinen finger eine gabel voll rochen in den mund schob während seine kiefer langsam sehr langsam zu mahlen begannen stand sie auf und ging um den in einer mischung aus österlichem und weihnachtlichen restedeko zurechtgemachten eßtisch und stellte sich neben seinen stuhl sie musste ganz nah ran gehen dann erkannte sie endlich was sie schon die ganze zeit geahnt ja befürchtet hatte stromschlaggeschwind zuckte sie zurück raste in windeseile in die gemeinschaftsteeküche und briet sich kühn regelrecht amazonenhaft ein spiegelei weg im weg gedicht er sagte er hieße herr hollunder und ob ich ihn liesse an meine tafel da gab es flunder ich kenne sie gar nicht sie miese person und geschwafel mag ich sowieso nicht lesesalon ihr lieben teilnehmer innen und andere probanden wollt ihr eigentlich dieses jahr noch einen lesesalon wir könnten zum beispiel ganz punkig zwischen abgebauten einbauküchenteilen hocken und lesen was das zeug hält es sei denn man hat mich vorab schon in eine nervenheilanstalt eingeliefert aber wir wollen ja nicht den teufel an die wand schmeissen schreibt mir doch mal eure meinung viele grüße aus der baustelle von eurer nervenwiedrahtseilehabenden frau kalina staub schmeckt wie gedicht sie mischen zement in großen kübeln schaufeln entschlossen und vehement andere dübeln stimmen hallen um zigarettengeschwängert an unschuldigen mauern abzuprallen hämmern und brausen immerfort in spiralen welche endlich haare zausen von menschen die schweigen ersehnen unbeachtet sind diese von jenen allein ohne regen gedicht es ist spät eine fahne weht es tickt die uhr wo bleibst du nur vergessen schon auf sommerwegen steh herbstens ich allein im regen danke an m o der mir zeilen schenkte gedicht die menschen sind so dumm dass sie ihre eigene landschaft zu einer wüste machen manche leute sinds gar nicht schuld und müssen dort leben lilly k gastdichterin weiterlesen,1233,3606,"['sie', 'und', 'hollunder', 'in', 'gedicht', 'langsam', 'die', 'andere', 'lesesalon', 'an']"
692,im tal der tränen da könnt ihr mich finden ich werde dort bleiben bis all meine wunden beweint sind geheilt gepflegt und verbunden auf einen altar will ich sie legen mit allem nur möglichen will ich sie pflegen ausgiebig beweinen mit glitzernden tränen schön wie diamanten mit süßesten worten die je menschen fanden auf samt und auf seide will ich sie betten mit schönstem geschmeide will ich sie schmücken weiterlesen küsse explodieren du merkst das nicht ich gehe durch viele türen es werde licht inspiriert von dem gemälde kiss von karl scharpf danke karl weiterlesen was sucht ihr bei mir das gedicht ã¼ber hã rnchen gedicht ã¼bers alleine sein gedicht sonnenuntergang gedicht tã glich gedichte gedichte des vertrauens gedichte zu hausfrau gedichte zum gedichte zum sonntag gewitterwolken gedichte reiher reiher gedicht wie schlafen die vã gel da habt ihrs härnchen wollen nein täglich alleinesein am tage bei sonnenuntergang hausfrau die gewitterwolke zwang sich über reihern zu entleeren die konnten das entbehren schliefen einfach weiter hausfrau mit dem reiter entschwand härnchen entband im schlaf ein paar vögelein war fortan nicht mehr allein mehr habe ich dazu nicht zu sagen weiterlesen der see es gibt eine bucht es gibt einen see verlockend romantisch ich weiss schon ich geh immer wieder hinein bewege mich langsam und doch zu schnell all diese pflanzen schlammiges zeug was nach mir greift meinen körper streift jemand flüstert achtung unter wasser da sind die toten pass auf dass du sie nicht berührst am ufer die sonne auf glänzendem wasser weiterlesen begegnung am morgen tätowiert bis an die ohren steht er da ganz unverfroren leise summt er bobby brown fast könnt ich ihm was anvertrauen durchs fenster schaut er zu mir rein die sonne schenkt ihm einen heiligenschein ich schau zurück mit etwas trauer das ist nicht gott das ist der gerüstbauer weiterlesen ich bin total verschuldet weiß gar nicht wie das kam ich nahm doch nur die schnäppchen die ach so preiswert warn gut davon eine menge das geb ich offen zu denn mitten im gedränge da greif ich gerne zu ich möcht es gerne haben bevors ein andrer nimmt das schnäppchen dann verwahren ich freu mich wie ein kind weiterlesen die hausfrau ist schon wieder blau statt endlich auch mal was zu kochen schnitzt sie aus den suppenknochen kleine männchen sie hat dafür ein händchen weiterlesen minibar snackbar sonderbar cocktailbar vorzeigbar poolbar wunderbar weiterlesen luft morgenduftet kaffekannig in tassen frohlockend den tag begrüßen weiterlesen weich ruht auf deiner seele des therapeuten blick so weit schrittst du vor nun gibt es kein zurück ganz ohne netz wirst du den abgrund queren weit noch wird man den aufprall hören weiterlesen ,1235,3606,"['weiterlesen', 'ich', 'gedichte', 'hausfrau', 'die', 'zu', 'will', 'das', 'sie', 'schnäppchen']"
693, gedicht gedanken kleben an scheiben regen wäscht sie in gullis wo sie mit anderem unrat entschwinden gedicht blättertage fallend herbstgedichte lallend so kommt er daher der november florales schweigen gedicht stunden wachsen wie pickel aus dem teppich florale muster umranken vielarmig das schweigen zwischen den zeichen und dahinter gedicht siehst du ihn durch die gänge schleichen seinen weg pflastern mäuseleichen nicht eine einzige maus verließ lebend dies haus keiner wird sie zu grabe tragen und niemand wird ihren tod beklagen unkrauttage gedicht tage was für tage manchmal spriessen wie unkraut zwischen geordneten beeten schiessen sie ins kraut womöglich riechen sie sogar schlecht vergehen genauso wie all die anderen man glaubts nur nicht,1237,3606,"['gedicht', 'sie', 'schweigen', 'zwischen', 'tage', 'florales', 'unkrauttage', 'dahinter', 'wie', 'wäscht']"
694,archiv des autors missforty gedicht ihr blick begegnete kurz dem von herrn hollunder während dieser sich selbstgefällig mit abgespreiztem kleinen finger eine gabel voll rochen in den mund schob während seine kiefer langsam sehr langsam zu mahlen begannen stand sie auf und ging um den in einer mischung aus österlichem und weihnachtlichen restedeko zurechtgemachten eßtisch und stellte sich neben seinen stuhl sie musste ganz nah ran gehen dann erkannte sie endlich was sie schon die ganze zeit geahnt ja befürchtet hatte stromschlaggeschwind zuckte sie zurück raste in windeseile in die gemeinschaftsteeküche und briet sich kühn regelrecht amazonenhaft ein spiegelei weg im weg gedicht er sagte er hieße herr hollunder und ob ich ihn liesse an meine tafel da gab es flunder ich kenne sie gar nicht sie miese person und geschwafel mag ich sowieso nicht lesesalon ihr lieben teilnehmer innen und andere probanden wollt ihr eigentlich dieses jahr noch einen lesesalon wir könnten zum beispiel ganz punkig zwischen abgebauten einbauküchenteilen hocken und lesen was das zeug hält es sei denn man hat mich vorab schon in eine nervenheilanstalt eingeliefert aber wir wollen ja nicht den teufel an die wand schmeissen schreibt mir doch mal eure meinung viele grüße aus der baustelle von eurer nervenwiedrahtseilehabenden frau kalina staub schmeckt wie gedicht sie mischen zement in großen kübeln schaufeln entschlossen und vehement andere dübeln stimmen hallen um zigarettengeschwängert an unschuldigen mauern abzuprallen hämmern und brausen immerfort in spiralen welche endlich haare zausen von menschen die schweigen ersehnen unbeachtet sind diese von jenen allein ohne regen gedicht es ist spät eine fahne weht es tickt die uhr wo bleibst du nur vergessen schon auf sommerwegen steh herbstens ich allein im regen danke an m o der mir zeilen schenkte gedicht die menschen sind so dumm dass sie ihre eigene landschaft zu einer wüste machen manche leute sinds gar nicht schuld und müssen dort leben lilly k gastdichterin weiterlesen,1238,3606,"['sie', 'und', 'hollunder', 'in', 'gedicht', 'langsam', 'die', 'andere', 'lesesalon', 'an']"
695,es rieseln am morgen so manche gedanken sie sind noch von gestern da gabs keine schranken doch heute schon treten sie den rückzug an wer nicht will der auch nicht kann weiterlesen in friedlichem geschwader zum angriff formatiert allüberall gelaber auf information frisiert weiterlesen ein jeder der den tag nicht kennt ziellos durch die zeiten rennt auf glatter fläche kleine risse kleine gruppen fahnen hissen einer der nach hinten schaut dort wurde ein palast gebaut in leeren gängen fern verhallen schritte rufe peitschenknallen am mauerwerk an kleinen steinen lehnen mädchen und sie weinen ein blütenblatt im wind sich dreht die welt bleibt immer der mensch geht weiterlesen sie feilte sich ihre nägel zu einer halbmondförmigen sichel um damit ihren türkischen bekannten zu beeindrucken dieser hatte allerdings nur augen für die abgenagten hähnchenknochen welche von den gerüstbauern mit schelmischer freude in die ritzen der vorgezogenen gardinen gehalten wurden so war auch das wieder vergebens weiterlesen einst saßen wir unter rheinbrücken am lagerfeuer wir brieten uns rehrücken war gar nicht so teuer da selbst erlegt mit pfeil und bogen waren wir losgezogen wer hätte damals gedacht das so was geht weiterlesen versendet unter strengem blick ein paar worte kein zurück auf welchen boden fällt der samen wer kennt im voraus schon die namen es werden immer fragen sein ist der gedanke noch so klein die wichtigkeit die treibt uns um dabei ist die menscheit nicht mehr als ein fliegenschiss im universum weiterlesen sehr dumpf fühlt sich der strumpf am heutigen tage es ist eine plage in stinkenden schuhen für immer zu ruhen weiterlesen an mauern der häuser und hinter gardinen da sitzen die menschen und müssen es sühnen den fortgang vom anfang am ende in ihnen sie wandern im kreise zu fuß in ruinen weiterlesen auf leisen sohlen kommt er daher ganz unverhohlen verlangt er nach dir und liegst du danieder wird er verweilen spreizt sein gefieder er könnte dich heilen lass ihn gewähren er wird dich verzehren du warst von anfang an sein,1239,3606,"['weiterlesen', 'die', 'der', 'am', 'gardinen', 'er', 'wer', 'kennt', 'so', 'in']"
696,archiv der kategorie fotografie kommentar das publikum mohn tor,1240,3606,"['mohn', 'tor', 'fotografie', 'kategorie', 'kommentar', 'publikum', 'archiv', 'das', 'der']"
697,am grab der ausgeträumten träume eine kerze angezündet eine blume abgelegt und ab nach taka tuka land gedicht am grab der ausgeträumten träume am grab der ausgeträumten träume weiterlesen nachdem sie eine überdosis nahrungsergänzungsmittel geschluckt hatte begann sie alles zu bügeln sie bügelte alles was sie fertig gebügelt hatte noch einmal und dann noch einmal sie hatte nicht gedacht daß man ein einziges bügeleisen so oft bügeln kann als man sie fand war alles um sie herum sehr sehr glatt ausser in ihrem kopf von dem in unregelmäßigen abständen kleine rauchwölkchen aufstiegen aber das stellte man erst nach der obduktion fest fast schien es ihr als hätte sie auf dem obduktionstisch neben ihr den redaktionsleiter kurz erspäht das kann aber ein irrtum gewesen sein weiterlesen weiterlesen vor meiner tür fand ich ein bonbonpapier ich weiss genau es ist von dir wieso bist du nicht reingekommen ich wünsche mir so sehr ein bonbon von dir weiterlesen diese ganze einhandsegelei war doch nicht das richtige für sie hatte sie zähneknirschend festgestellt es lag ihr einfach mehr mit beiden händen zuzugreifen weiterlesen vulkanische küsse verursachen risse auf salznasser haut darum ziert sich die braut in dieser nacht wo die eidechse lacht die morgenerrötende warf ihr haar zurück und ihre gedanken mit seinen in einen topf als sie alles umgerührt hatte verteilte sie mit einem fuß im takt wippend die speise an bedürftige die nächst tupperparty kommt bestimmt liebe kinder liebe erwachsene liebe tiere ich bin in der hauptstadt dort muss ich viele schirme aufspannen viele gedanken denken und den hauptstädtern mein bezauberndes lächeln schenken ,1241,3606,"['sie', 'ausgeträumten', 'träume', 'grab', 'hatte', 'weiterlesen', 'alles', 'bügeln', 'ihr', 'fand']"
698,archiv des autors missforty gedicht gedanken kleben an scheiben regen wäscht sie in gullis wo sie mit anderem unrat entschwinden gedicht blättertage fallend herbstgedichte lallend so kommt er daher der november florales schweigen gedicht stunden wachsen wie pickel aus dem teppich florale muster umranken vielarmig das schweigen zwischen den zeichen und dahinter gedicht siehst du ihn durch die gänge schleichen seinen weg pflastern mäuseleichen nicht eine einzige maus verließ lebend dies haus keiner wird sie zu grabe tragen und niemand wird ihren tod beklagen unkrauttage gedicht tage was für tage manchmal spriessen wie unkraut zwischen geordneten beeten schiessen sie ins kraut womöglich riechen sie sogar schlecht vergehen genauso wie all die anderen man glaubts nur nicht,1242,3606,"['gedicht', 'sie', 'schweigen', 'zwischen', 'tage', 'florales', 'unkrauttage', 'dahinter', 'wie', 'wäscht']"
699,zum bach ging ich das fliessen zu vernehmen doch was ich fand war nur mein tiefes sehnen zum fluss lief ich die tiefe zu erfühlen doch was ich fand war meines herzens zehren zur kirche wandte ich mich dann zu hören gottes stimme doch was ich fand war chaos meiner sinne erschöpft nun ging mein blick zum grab mich sehnend nach der stille da schaute ich ganz kurz des lebens licht und fülle weiterlesen einst traf ich einen jammerlappen er kam des wegs mit seinem knappen der knappe der war nicht von pappe der andere hielt nie die klappe ich warf nach ihm mit einem schlappen da musste ich euro strafe berappen die wurden einkassiert von dem knappen später sah ich die ganzen atrappen von diversen jammerlappen in völlig ausgelatschten schlappen vielleicht sollte ich weniger zappen weiterlesen sie wollte singen doch das lied kam stück für stück in ihren mund zurück vom traum noch süß umhüllt beschmiegen wir das kissen als häßlich eine glocke schrillt so wird man in den tag gerissen die augen vom traumesglanz geblendet blinzeln fragend in die welt noch unbefleckt von unverlangten bildern das tun noch von gedanken nicht verstellt weiterlesen das leben ist manchmal so schwer wie ein sack zement kein wunder dass man im fluss des lebens immer wieder untergeht als der regen fiel obwohl doch sommer war befiel mich dieses herbstgefühl so endgültig und sonderbar als hätt ich was versäumt hätt den sommer nur geträumt im muster der wassertropfen an diesem morgen das wie sie an ihrem körper abperlten vernahm sie ein zeichen wie das kleine im großen enthalten ein zeichen der welt an diesem morgen weiterlesen die hausfrau schnetzelt wieder pute das hat sie nicht verdient die gute die pute schnetzelt heut die hausfrau da freut sich auch die tiefkühlsau weiterlesen supermarktgedanken warum müssen manche armen würste in der dose darben während andre doch recht schick verfügen über fensterblick weiterlesen würstchen in der dose saß und schlief jemand rief kein hemd und keine hose schämst du dich niech niech entweder rechtschreibreform oder dichterische freiheit das könnt ihr euch aussuchen weiterlesen ,1243,3606,"['ich', 'weiterlesen', 'die', 'das', 'jammerlappen', 'der', 'doch', 'fand', 'schnetzelt', 'pute']"
700,archiv der kategorie fotografie kommentar junges talent weg frauenschuh bunte getränke kettenkarussell,1244,3606,"['talent', 'junges', 'frauenschuh', 'getränke', 'kettenkarussell', 'bunte', 'fotografie', 'kategorie', 'kommentar', 'weg']"
701,hauptstadtgedanken sie ziehen ohne schranken von west nach ost und wieder zurück sie schmecken nach freiheit und riechen nach glück gedicht hauptstadtgedanken hauptstadtgedanken weiterlesen er saß in einem schaukelstuhl er trug handschuhe aus istanbul ein lächeln umspielte seine lippen den stuhl ließ er ganz langsam wippen niemals hätte er gedacht dass handschuhe tragen so viel freude macht weiterlesen weiterlesen als sie herausgefunden hatte dass die handwerker für einen kleinen aufpreis ihre arbeiten auch im stringtanga verrichteten holte sie etwas geld aus den sparbüchsen ihrer kinder und warf es ihnen hin danach hatte sie noch eine schöne zeit weiterlesen der chor der sünderinnen sang mit sehr dünnen stimmen von liebe und schmerz das ging mir ans herz dann plötzlich crescendo manche machten taek won do ich konnte es kaum noch ertragen so stimmte ich ein in ihr klagen dann plötzlich stille ich nahm meine brille weiterlesen dieser vers verzeiht es mir entstand bei dem konsum von bier ich fand ihn auf dem glasesgrund ich schrieb ihn ab na und weiterlesen eine kleine möhre saß unter einer föhre sie zitterte wie espenlaub war vor kälte schon ganz taub nie werden sie sie finden denn sie suchen sie unter den linden weiterlesen,1245,3606,"['weiterlesen', 'hauptstadtgedanken', 'sie', 'handschuhe', 'saß', 'plötzlich', 'er', 'ich', 'und', 'nach']"
702,ein schieferdach dunkel glänzend regen ließ sich dort nieder ein morgenvogel singt lichtstreifen aus aufgehender sonne herbei gedicht ein schieferdach ein schieferdach ein sommernachtstraum hängt müde überm gartenzaun flattert im wind wispernd zu dem kind das auf einem bein hüpfend vom gestern ins morgen springt weiterlesen einst nahm ich mir ein buch zum lesen da traf ich auf ein kleines wesen es hockte dort in aller stille und las mit riesengrosser brille nahm wort für wort im sturm ein kleiner bücherwurm gar niedlich war er anzusehen ich schloss das buch ihn nicht zu stören weiterlesen virtuell gesehen warst du wirklich nett schlank und groß und kein bischen fett sportlich lustig klug und sehr belesen im echten leben bist du nur ein langweiliger sesselpuper gewesen weiterlesen es sprach der vegetarier mitnichten will ich auf den fisch verzichten drum ess ich heut und immerdar zum frühstück lachs und kaviar das fertiggericht durch einfachheit besticht das fertiggericht wie dieses gedicht weiterlesen weiterlesen die bettlerin zeit am abend noch gabst du großzügig eine stunde und mehr unersättlich sitzt sie des morgens in deiner küche undankbar fordernd mehr und mehr krallt sich in deine kleider je mehr du gibst desto mehr fordert sie von dir begleitet dich immerdar weiterlesen erfrischt über sonnenentstrahlte wege laufen wir wiesen erinnern sich des grün weichgezeichnete wälder atmen alles leben aus der hitzeerstarrung erwacht eine ahnung bleibt fragen wo komm ich her wo geh ich hin ist die wahrheit wahr wenn ja in welchen fällen und falls das sosein anders ist hat das konsequenzen und gelten diese nur für mich oder über alle grenzen falls es diese gibt was ist es was den andern liebt und liebe ich nicht mit einem alle gibts raum und zeit und galaxien die durch unsere gedanken ziehen oder stellen wir dies her als fokus im gedankenmeer so richte ich den blick gen himmel auf antwort hoffend jedes mal doch wie ein bummerang kommt er zurück nicht in den himmel schau nach innen stück um stück weiterlesen,1247,3606,"['weiterlesen', 'und', 'schieferdach', 'ein', 'ich', 'mehr', 'fertiggericht', 'immerdar', 'das', 'falls']"
703,archiv der kategorie fotografie kommentar stiefel kater ohne titel bauarbeiter,1248,3606,"['bauarbeiter', 'stiefel', 'fotografie', 'kategorie', 'kommentar', 'kater', 'titel', 'archiv', 'ohne', 'der']"
704,sie trafen sich in kurzarmhemden im dampfbügelcenter er lud sie auf ein gläschen destilliertes wasser ein zaghaft reichte er ihr einen rückenwärmer woraufhin sie gierig noch knie und gelenkwärmer von ihm forderte gemeinsam dann regulierten sie ihre wärme in langen hosen und lammfell bioclogs hätte er nicht antirutsch noppen an seinen fußwärmern gehabt wäre er wahrscheinlich schnurstracks in ihre arme gerutscht so aber wartete er mit einer eskimo wärmflasche mit lustigem motiv ungeduldig darauf dass sie endlich ihr fleeceshirt in strukturoptik mit anti pilling ausrüstung und modischen kontrast besätzen oder einfassungen für ihn abstreifte er lockerte derweil schon mal die krawatte seines herren langarm hemdes mit krawatte bügelleicht einer seiner herren slips aus singlejersey begann ihn zu zwicken und er wünschtre sich verzweifelt zurück auf seinen lammfell autositz bezug in universalgröße dort könnte er entspannt die füße auf seinen auto fußmatten sets teilig ausstrecken und sich ein gläschen frostschutz konzentrat für die scheibenwaschanlage genehmigen sie aber schwenkte schon den scheiben enteiser und löste den raureif und das eis auf seiner seele dann rasch eine prise auto lufterfrischer exotic cocktail und die stimmung war wieder a später dann sah man sie gemeinsam hantieren mit ihrem edelstahl topfset teilig und dem aluguss mehrzweck bräter mit grillplatte deckel separat verwendbar die küchen thermometer aus rostfreiem edelstahl zeigten an dass die wärme zwischen ihnen nun allerdings etwas abgekühlt war trotz diverser blühpflanzen aldi informiert sie trafen sich in kurzarmhemden,1249,3606,"['er', 'sie', 'und', 'wärme', 'lammfell', 'kurzarmhemden', 'krawatte', 'herren', 'gläschen', 'edelstahl']"
705,übersiehst du die notwendigkeit aus den gesammelten fernöstlichen weisheiten von lin ka weiterlesen wir leben in kleinen gehegen lassen uns füttern von künstlichen müttern sind zahm das hirn so lahm willenlos und eitel sohlen bis scheitel selbst offene türen vermögen uns nicht zum gehen zu verführen weiterlesen an sabine oh sabine du hübsche biene ein schönes leben soll gott dir geben gedanken wie diamanten tiefe gefühle viel licht keine schranken weite und stille das alles in fülle weiterlesen bei vierzig grad stille ein tropfen schweiss tropft ansonsten staubtrockene gedanken höchstens stündlich wenn überhaupt weiterlesen es war an einem sommertag ein hörnchen in der sonne lag entspannt so räkelt es die glieder doch aua leider zwickt das mieder hinfort hinfort du dummes ding so schrie es auf und fing an sich es vom leib zu ziehn lag glücklich in der sonn forthin weiterlesen eins sag ich dir das ist mal klar denn dieses mal auf jeden fall das schwör ich hoch und heilig ganz bestimmt und felsenfest pro werd höchstwahrscheinlich ziemlich sicher wenn nichts dazwischenkommt möglicherweise vielleicht eventuell beim nächsten mal weiterlesen schwül tropfen die gedanken schlaflose laken mit traumresten getränkt drücken falten in sehnsuchtsvolle haut wärest du mein kühler windhauch würdest meine laken glätten würdest ungeweinte tränen trinken aus augen die wie sterne funkeln weiterlesen ich habe vor drei tagen das denken eingestellt jetzt fühl ich mich viel besser hier auf dieser welt weiss gar nicht mehr wie klagen wie leiden vor sich geht habe auch nicht viel zu sagen ein schweigen nun entsteht und in dieser stille da wird mir ganz leicht da spür ich gottes wille der sagt mir du es reicht halt endlich mal die klappe und die gedanken ein dann hast du gute chancen ein froher mensch zu sein weiterlesen aus den gesammelten fernöstlichen weisheiten von lin ka weiterlesen,1251,3606,"['weiterlesen', 'du', 'gedanken', 'stille', 'würdest', 'laken', 'hinfort', 'sabine', 'ein', 'und']"
706,archiv der kategorie fotografie kommentar treppe lila blume clogs ohne titel goldregen pusteblumen socken stein,1252,3606,"['goldregen', 'treppe', 'pusteblumen', 'clogs', 'lila', 'blume', 'fotografie', 'kategorie', 'kommentar', 'socken']"
707,siehst du den clown dort lacht er siehst du den clown späße macht er warum lachst du nicht warum ist dein gesicht aus stein warum fühl ich mich plötzlich so klein siehst du den clown siehst du den clown warum lachst du nicht warum fühl ich mich weiterlesen wir sammelten treibgut wir waren gut was wir alles fanden vergessene schuhe verlorene ruhe gesprochene worte erinnerungen an wundersame orte auch weiche gefühle und frische gedanken zarte hoffnungen zwischen modernden planken weiterlesen weiterlesen einst war ich ein stein fiel ins meer tief hinein in einem fremden land spülte mich eine welle an land ganz weich und rund nun meine kanten waren nach den ganzen jahren weiterlesen einst sass ich unterm maulbeerstrauch flocht blumenkränze und sang dabei auch mau mau krieger die kamen vorbei sie fragten ob für sie hier ein plätzchen frei sei ich sprach setzt euch nur hin und mischt mal die karten dann spielen wir mau mau ich kanns gar nicht erwarten weiterlesen sie schwor sich nie wieder nur so zum spass die ganze tapete von den wänden zu knibbeln denn dieses gezicke ihrer maniküreassistentinnen würde sie nicht noch einmal aushalten dann war ihr das sonore brummen ihrer jungen gutaussehenden masseure schon lieber weiterlesen weiterlesen das leben ist eine baustelle sagte der maurer und haute seiner alten eine rein dann schickte er sie seine kotze vom boden wischen er wusste zu dem zeitpunkt noch nicht daß seine alte seit einiger zeit einen vormittagskurs für einhandsegeln besuchte deshalb verstand er am nächsten morgen nicht daß sie weg war seine kotze aber immer noch den boden bedeckte nie hätte unser tapferer handwerker geglaubt die alte jemals wieder zusehen ein paar tage vielleicht waren es auch jahre später sah er sie beim zappen in einer talkshow der gesprächsmeister fragte sie gerade wie sie auf die idee der teilnahme am einhandweltumsegelungswettbewerb gekommen sei sie kotzte ihm vor die füße und sagte wisch das weg weiterlesen,1253,3606,"['mau', 'clown', 'weiterlesen', 'warum', 'siehst', 'sie', 'du', 'er', 'kotze', 'den']"
