,text,dir,blog,keywords
528,geburtstagsglück das glück weckt mich das glück es trägt auf liebeshänden mich in den neuen tag in ein neues jahr dankbar bin ich dankbar für diesen morgen der so viele morgen meines lebens spiegelt seit es dich für mich gibt by lylo lylo mai abgelegt in love lyric abgelegt in love lyric,926,3218,"['dankbar', 'glück', 'morgen', 'geburtstagsglück', 'liebeshänden', 'weckt', 'mich', 'spiegelt', 'seit', 'für']"
529,frau aller weiber nimm mich mit in die nacht nimm mich mit zu den tänzen deiner träume den rosen deiner küsse zum gesang deiner lust der mich zum atemzug des verlangens macht zum körper deiner tanzenden blicke zum weib aller weiber und dann schmiege mich in deine nacht an die ufer deiner wärme unter den sternen deines herzens bette mich in den gärten der zärtlichkeit auf das lager der liebe die mich zur deinen macht zur frau aller frauen by lylo lylo mai abgelegt in lyric love abgelegt in lyric love,927,3218,"['aller', 'weiber', 'zum', 'deiner', 'mich', 'nimm', 'frau', 'zur', 'macht', 'tanzenden']"
530,dann erst nein nein küss mich nicht nicht jetzt nein nein schicke deine fingerspitzen nicht über meine haut nicht jetzt nein nein nicht jetzt hauche deinen atem in mein leben nein jetzt schraube deinen blick in meinen und reite durch das tor das offen in erwartung glüht werfe den speer mit einem stoß zerschmettere den feind der sehnsucht heißt und meinen tod will ich dir schenken und dann erst nimm dir meine haut und dann erst küsse mir erwachen dann erst lass mich auf deinem atem in dein leben schweben by lylo lylo mai abgelegt in lyric lust abgelegt in lyric lust,929,3218,"['nein', 'erst', 'jetzt', 'nicht', 'dann', 'zerschmettere', 'speer', 'schraube', 'feind', 'atem']"
531,traumbrand es sind meine träume in denen die nächte mit dir mich mit blüten bedecken sie werden zum garten der sehnsucht in mir ein paradies zu entdecken es sind diese blüten die mit ihren duft im schoß mir als feuchte aufquellen sie reifen zu weinen der lüste die mir den sehnsuchtsmund rot aufschwellen es sind meine träume in denen die nächte mit dir mich als wüstenwind hitzen ich will ihn durchqueren und dabei stolz auf dir meinem wilden hengst sitzen es ist dieser schimmel der mit seinem schritt mich lenkt in der liebe gelände es sind meine träume die nächte mit dir mit schlaf nicht zu löschende brände by lylo,932,3218,"['nächte', 'mit', 'träume', 'sind', 'es', 'blüten', 'denen', 'dir', 'traumbrand', 'sehnsuchtsmund']"
532,der erste weg morgen ist s und meine haut schmiegt sich an deine schlafwarmer mund ruht an den rändern meines ohrs atemgesänge behüten mein erwachen der duft der nackheit haucht die sinne wach ein kuss von fingerspitzen öffnet mir die augen erkennen wärmt den blick auf seinem ersten weg by lylo lylo mai abgelegt in love lyric abgelegt in love lyric,934,3218,"['weg', 'schlafwarmer', 'ohrs', 'nackheit', 'behüten', 'atemgesänge', 'haucht', 'ruht', 'öffnet', 'wach']"
533,entblößt mein herz umfängt ein band mit rosaroter schleife die hand zuckt hoch und blöße liegt vor deiner macht rubine setzt dein blick in die kronen meiner brüste sie recken sich nach deiner gier krönen den mund der sie umspielt die hand zuckt tiefer reißt noch andere bänder sie öffnet schleusen wie es nur ihr gelingt champagner sprudelt in den schlund deines verlangens bänder verbrennen und mein herz verglüht by lylo lylo mai abgelegt in lyric lust abgelegt in lyric lust,936,3218,"['zuckt', 'bänder', 'umspielt', 'sprudelt', 'rubine', 'rosaroter', 'entblößt', 'blöße', 'hand', 'verglüht']"
534,mein herzkästchen ich habe ein kleines herzförmiges kästchen dort hebe ich die streicheleinheiten auf die du mir an manchen tagen doppelt und dreifach gibst damit ich sie in einer nacht wie heute wo du mich ins bett schickst ohne mich noch einmal zärtlich zu berühren herausholen kann und sie dort hin verteile wo ich sie spüren will und deine nähe küsst mich in meinen traum wie jede nacht by lylo lylo mai abgelegt in love lyric abgelegt in love lyric,939,3218,"['dort', 'streicheleinheiten', 'schickst', 'kästchen', 'herzkästchen', 'herzförmiges', 'herausholen', 'dreifach', 'wo', 'verteile']"
535,morgenglück glück bist du das mich mit sanften händen aus meinen träumen schält über die schwelle des morgens trägt in den tag deiner liebe by lylo lylo mai abgelegt in love lyric abgelegt in love lyric,942,3218,"['schwelle', 'morgenglück', 'schält', 'sanften', 'morgens', 'trägt', 'träumen', 'love', 'händen', 'glück']"
536,himmelsblau im garten sitze ich unter dem apfelbaum der seinen duft über mich streut und die blüten der sehnsucht weiß in mein herz senkt ein schmetterling gaukelt dein gesicht in meinen blick und meine hände vibrieren über deiner haut ich setze herzförmige gedankenwölkchen in meinen himmel und blaue ihn über dir by lylo lylo mai abgelegt in love lyric abgelegt in love lyric,945,3218,"['über', 'vibrieren', 'himmelsblau', 'gedankenwölkchen', 'sitze', 'herzförmige', 'gaukelt', 'senkt', 'blaue', 'streut']"
537,gesucht gefunden meine augen tasten durch das bild meines erwachens suchen deinen mund suchen deinen blick meine ohren torkeln durch die morgendämmerung suchen dein geflüster suchen deinen atem meine glieder seufzen in die morgensonnennacktheit suchen deine hände suchen deine haut meine lippen suchen zarte sehnsuchtsworte finden die gedanken finden dich in mir by lylo es gibt nichts schöneres als zu finden was in einem ist so leicht so mühelos in liebe als zu finden was in einem ist so leicht so mühelos in liebe oh we gast mai sie torkeln weil sie zielgerichtet umher irren könnt ihr mir folgen könnt ihr mir folgen solverat gast mai und ich hänge an diesen worten schön sind sie machen süchtig und entfachen sehnsucht in mir eine wunderbare sammlung eine wunderbare sammlung ,948,3218,"['suchen', 'finden', 'sammlung', 'mühelos', 'folgen', 'torkeln', 'könnt', 'wunderbare', 'so', 'leicht']"
538,heimat vorgestern genügte dein blick er spannte ein seil von einem ende des zeitraums zum anderen auf dem ich sicher in die heimat deiner augen reiste gestern brauchte ich auch deine stimme um nicht vom seil zu stürzen und auf dem harten boden der heimatlosigkeit zu zerschellen heute ist es deine hand die ich brauche um gefahrlos über die traurigkeits straße nach hause zu kommen was werde ich morgen brauchen um in mir daheim zu sein dich by lylo,950,3218,"['seil', 'heimat', 'um', 'zu', 'zerschellen', 'zeitraums', 'vorgestern', 'traurigkeits', 'spannte', 'reiste']"
539,heimat vorgestern genügte dein blick er spannte ein seil von einem ende des zeitraums zum anderen auf dem ich sicher in die heimat deiner augen reiste gestern brauchte ich auch deine stimme um nicht vom seil zu stürzen und auf dem harten boden der heimatlosigkeit zu zerschellen heute ist es deine hand die ich brauche um gefahrlos über die traurigkeits straße nach hause zu kommen was werde ich morgen brauchen um in mir daheim zu sein dich by lylo kathrin gast mai ein gedicht zum seufzen mitfühlen mitsehnen liebe grüße kathrin liebe grüße kathrin,951,3218,"['kathrin', 'seil', 'heimat', 'um', 'zu', 'mitsehnen', 'mitfühlen', 'zerschellen', 'zeitraums', 'vorgestern']"
540,melancholie mir ist heut so ich weiß nicht wie mir ist es nach melancholie mir ist nach haut mir ist nach kuss ich fühle rundherum den blues mir ist nach wort das streicheln kann fühl mich wie blümchen rühr nicht an mir ist nach hand in meiner hand mir ist nach einem liebespfand doch nicht nach einem kuscheltier mir ist heut einfach nur nach dir by lylo,953,3218,"['nach', 'ist', 'mir', 'heut', 'melancholie', 'hand', 'einem', 'rühr', 'rundherum', 'liebespfand']"
541,melancholie mir ist heut so ich weiß nicht wie mir ist es nach melancholie mir ist nach haut mir ist nach kuss ich fühle rundherum den blues mir ist nach wort das streicheln kann fühl mich wie blümchen rühr nicht an mir ist nach hand in meiner hand mir ist nach einem liebespfand doch nicht nach einem kuscheltier mir ist heut einfach nur nach dir by lylo donnavivace gast mai kuscheln im wienerwald das hatte was beschauliches ,954,3218,"['nach', 'ist', 'mir', 'heut', 'melancholie', 'wienerwald', 'beschauliches', 'hand', 'einem', 'rühr']"
542,wenn du nicht da bist wenn du nicht da bist hüpfen meine gedanken über graue wiesen und die amsel singt ihr lied mit stummer kehle der wind treibt mein verlangen vor mir her wie welkes laub und aus den sternen tropft die sehnsucht by lylo,956,3218,"['welkes', 'amsel', 'stummer', 'bist', 'laub', 'graue', 'wiesen', 'kehle', 'hüpfen', 'tropft']"
543,wenn du nicht da bist wenn du nicht da bist hüpfen meine gedanken über graue wiesen und die amsel singt ihr lied mit stummer kehle der wind treibt mein verlangen vor mir her wie welkes laub und aus den sternen tropft die sehnsucht by lylo neo bazi gast mai dafür hab ich sogar meinen raubkopierten bob dylan im hintergrund abgestellt und mich gefühlt wie in der heimat wunderschön das technische ist übrigens jetzt auch wirklich perfekt das technische ist übrigens jetzt auch wirklich perfekt opa wie schön dich wieder einmal hier zu treffen dylan wird mir verzeihen und du mir hoffentlich auch klingt zumindest so danke und xxx dylan wird mir verzeihen und du mir hoffentlich auch klingt zumindest so danke und xxx opa gast mai ich bin jeden tag hier nur meist schweigend das habe ich dir am anfang versucht zu erklären manchmal lese ich allerdings in meinem sage rss ich glaube das kannst du gar nicht erkennen twoday jedenfalls zeigt das nicht an manchmal lese ich allerdings in meinem sage rss ich glaube das kannst du gar nicht erkennen twoday jedenfalls zeigt das nicht an ich weiß ich weiß deshalb wars aber auch schön ich kann sowieso nichts erkennen was ich nicht meinen zarten fingerchen angreifen und mit meinen porzellanblauen äuglein ersehen kann du glaubst doch wohl nicht dass ich eine statistik lesen kann du bist auf dem blog der blonden lylo rss ist das etwas unanständiges wenn ja wo krieg ich das her und kannst du damit auch hören schlaf gut lieblingsopa ich kann sowieso nichts erkennen was ich nicht meinen zarten fingerchen angreifen und mit meinen porzellanblauen äuglein ersehen kann du glaubst doch wohl nicht dass ich eine statistik lesen kann du bist auf dem blog der blonden lylo rss ist das etwas unanständiges wenn ja wo krieg ich das her und kannst du damit auch hören schlaf gut lieblingsopa opa gast mai unanständig vielleicht nicht so sehr aber es erleichtert die leserei ungemein ich kann immer sofort sehen wer von den ca blogs die ich lese was neues geschrieben hat kostenlos natürlich hier erfährst du mehr http sage mozdev org http sage mozdev org sherdil gast mai so jetzt habe ich so oft geschrieben gelöscht geschrieben und es bleibt doch bei einem wunderbare zeilen und einen lieben gruß lasse ich auch noch für dich da sherdil und einen lieben gruß lasse ich auch noch für dich da sherdil ja sagt s einmal kathrin und sherdil wieso müsst s ihr denn dauernd löschen hihihi wunderbar schreibt sich doch ganz kurz und einfach ich danke euch sehr meine lieben für besuch und die lieben ungelöschten worte lg von der lylo wieso müsst s ihr denn dauernd löschen hihihi wunderbar schreibt sich doch ganz kurz und einfach ich danke euch sehr meine lieben für besuch und die lieben ungelöschten worte lg von der lylo lybste lylofee so oft schaue ich bei dir rein und jedesmal tust du mir gut so gut dass mir darüber meistens nichts einfällt das ich sagen könnte du machst mich sprachlos kuss in liebe von deiner acuto so oft schaue ich bei dir rein und jedesmal tust du mir gut so gut dass mir darüber meistens nichts einfällt das ich sagen könnte du machst mich sprachlos kuss in liebe von deiner acuto,957,3218,"['ich', 'du', 'sherdil', 'rss', 'und', 'nicht', 'dylan', 'auch', 'so', 'das']"
544,sehnsuchtsnah sehnsuchtsnah lege ich dich mir unter die haut nähre dich am busen meiner gedanken labe dich an der quelle meiner lust bette dich in mein sonnengeflecht und führe dich auf fingerspitzenwegen in mein herz liebesnah by lylo,959,3218,"['sehnsuchtsnah', 'dich', 'sonnengeflecht', 'nähre', 'liebesnah', 'führe', 'fingerspitzenwegen', 'labe', 'bette', 'busen']"
545,leuchtfeuer in deinen augenseen spiegeln sich die schatten sonnenloser tage streichhölzer aus meinem herzen reibe ich an meinem schoß um an deinen ufern leuchtfeuer des sommers zu entzünden sie zu spiegeln in die dunkelheit damit du auf dem grunde die warme üppigkeit meines körpers wieder entdeckst und der blüten pracht in der hand meiner zärtlichkeit by lylo lylo mai abgelegt in lyric love abgelegt in lyric love reh volution mai seit tagen faucht erbarmungslos die kälte wärme tut heute besonders gut und stellen sie sich vor da erscheint sogar ein neues gesicht im licht des leuchtfeuers wärme tut heute besonders gut und stellen sie sich vor da erscheint sogar ein neues gesicht im licht des leuchtfeuers wie ich mich für dich freue ich hoffe ich hab das richtig verstanden lichtgrüße schicke ich hoffe ich hab das richtig verstanden lichtgrüße schicke reh volution mai richtig hieße sie sehen mich staunend ob der schönheit der grazie und eleganz einer frau in bewunderung aufgehend schwupp habe ich im laufrad der gefühle so viel schwung daß ich völlig überfordert bin ich freue mich aber schon darauf das rad zu verlassen und mich vielleicht tatsächlich auf sie zuzubewegen ich freue mich aber schon darauf das rad zu verlassen und mich vielleicht tatsächlich auf sie zuzubewegen ,962,3218,"['zuzubewegen', 'rad', 'lichtgrüße', 'leuchtfeuers', 'richtig', 'ich', 'leuchtfeuer', 'freue', 'sie', 'stellen']"
546,leuchtfeuer in deinen augenseen spiegeln sich die schatten sonnenloser tage streichhölzer aus meinem herzen reibe ich an meinem schoß um an deinen ufern leuchtfeuer des sommers zu entzünden sie zu spiegeln in die dunkelheit damit du auf dem grunde die warme üppigkeit meines körpers wieder entdeckst und der blüten pracht in der hand meiner zärtlichkeit by lylo lylo mai abgelegt in lyric love abgelegt in lyric love,963,3218,"['leuchtfeuer', 'spiegeln', 'streichhölzer', 'sonnenloser', 'entzünden', 'reibe', 'pracht', 'entdeckst', 'üppigkeit', 'augenseen']"
547,und wieder eine unglückliche liebe ich danke dem lieben steffen für unseren liebesbriefwechsel der besonderen art oh holde geliebte mein holzwürmchen du darf ich dich besuchen was sagst du dazu nichts lieber als jenes mein holzwürmchenbock ich wohn in der linde im fünfzehnten stock mein romeo holzwurm wo bleibst du denn bloß so ohne dein knabbern ist hier gar nichts los ach julia würmchen ich eile doch schon erwarte mich nächtens im lindholzbalkon wo bleibst du denn bloß so ohne dein knabbern ist hier gar nichts los ach julia würmchen ich eile doch schon erwarte mich nächtens im lindholzbalkon so knabbert das würmchen im holze den gang verfehlte sein schätzchen das brett war zu lang by lylo und dr steffen heinig lylo apr abgelegt in friends lyric abgelegt in friends lyric klasse ist das ganz nach meinem geschmack oh wie herzig geschrieben bussi bussi tante emma rechnet ab apr köstlich und herzhaft gelacht es sind so liebliche bilder die ihr da malt und die pointe ist echt der hammer es wackelt vor lachen die ganze emma und dankt es sind so liebliche bilder die ihr da malt und die pointe ist echt der hammer es wackelt vor lachen die ganze emma und dankt steffen heinig gast apr ich freu mich hallo ihr lieben ich habe mich riesig über die tollen kommentare und auch die superlustigen bilder gefreut nun warte ich auf lylo dass sie die geschichte fortsetzt obwohl wir haben uns schon eine gemeinsame fortsetzung ausgedacht o neugierig viele grüße und dickes dankeschön von steffen ich habe mich riesig über die tollen kommentare und auch die superlustigen bilder gefreut nun warte ich auf lylo dass sie die geschichte fortsetzt obwohl wir haben uns schon eine gemeinsame fortsetzung ausgedacht o neugierig viele grüße und dickes dankeschön von steffen liebe emma dann konnte ich mich endlich auch mal revanchieren denn ich komme ja immer zu dir lachen danke für deinen besuch in deiner spärlichen pausenzeit danke für deinen besuch in deiner spärlichen pausenzeit ,965,3218,"['steffen', 'emma', 'würmchen', 'bilder', 'ich', 'die', 'wackelt', 'superlustigen', 'spärlichen', 'pointe']"
548,lautlos in die nacht seufze ich mein herz schlage meine augen in den himmel und stopfe meine küsse in den mund zurück die stille dröhnt in meinen ohren und die dunkelheit blendet meine träume lautlos ist mein schrei by lylo lylo apr abgelegt in bitter lyric abgelegt in bitter lyric,967,3218,"['lautlos', 'seufze', 'bitter', 'stopfe', 'blendet', 'schlage', 'dröhnt', 'meine', 'schrei', 'stille']"
549,der ruf der treppe mich rief die treppe heute rief die treppe an dem kleinen steinhaus im schatten der glyzinie und im duft der azalee die kleinen moospölsterchen in denen deine stöße federten das steinkraut das den kranz der lust in meine haare wand und die zikaden die mein glück bejubelten sie alle riefen und ich sitze auf der treppe an dem kleinen steinhaus im schatten der glyzinie und im duft der azalee gieße das moos mit meinen tränen das steinkraut schmückt die steine deines herzens und die zikaden singen anderswo ihr lied by lylo lylo apr abgelegt in bitter lyric abgelegt in bitter lyric,969,3218,"['treppe', 'steinkraut', 'steinhaus', 'glyzinie', 'azalee', 'zikaden', 'rief', 'der', 'kleinen', 'schatten']"
550,komm mit mir in mein land komm mit mir in das land wo zungen auf der haut spazieren über sanften hügeln küsse wehen aus augenseen geysire aufsteigen und regenbogen spannen zu den gipfeln heller lust wo rote beeren aus umschwirrten brustknospen reifen und auf den feldern golden liebesweizen wogt wo pralle lippenfrüchte platzen am baume der sie nährt und ihre süßen säfte teiche ergießen in welchen fingerspitzen nach dem schlüssel der verheißung tauchen wo sternenlicht aus dunkelbraunen nachtsamtaugen fällt und sich in flüssen spiegelt die sich im meer der leidenschaft verströmen streife durch wälder die in roten nebeln glühen tanze im blütenhain der liebesworte und ruhe dann unter dem himmel wo das mondlicht deine träume wäscht und die sonne unter warmen händen aufgeht by lylo lylo apr abgelegt in lyric love abgelegt in lyric love,972,3218,"['wo', 'land', 'komm', 'und', 'der', 'umschwirrten', 'sternenlicht', 'platzen', 'nachtsamtaugen', 'lippenfrüchte']"
551,komm mit mir in mein land komm mit mir in das land wo zungen auf der haut spazieren über sanften hügeln küsse wehen aus augenseen geysire aufsteigen und regenbogen spannen zu den gipfeln heller lust wo rote beeren aus umschwirrten brustknospen reifen und auf den feldern golden liebesweizen wogt wo pralle lippenfrüchte platzen am baume der sie nährt und ihre süßen säfte teiche ergießen in welchen fingerspitzen nach dem schlüssel der verheißung tauchen wo sternenlicht aus dunkelbraunen nachtsamtaugen fällt und sich in flüssen spiegelt die sich im meer der leidenschaft verströmen streife durch wälder die in roten nebeln glühen tanze im blütenhain der liebesworte und ruhe dann unter dem himmel wo das mondlicht deine träume wäscht und die sonne unter warmen händen aufgeht by lylo lylo apr abgelegt in lyric love abgelegt in lyric love budenzauberin apr was braucht es gebratene tauben und flüsse aus milch und honig wenn es ein viel schöneres schlaraffenland gibt schattenwolf apr guten morgen lylo und wo stand dein bett heute morgen das es kein neues gedicht gab lg und einen dicken schmatzer da lasse wolf und wo stand dein bett heute morgen das es kein neues gedicht gab lg und einen dicken schmatzer da lasse wolf mimi gast apr das möchte ich auch mal schreiben können wenn jemand das schlaraffenland symbolisiert dann muss es ein reichgefüllter mensch sein liebe grüße von mimi der vivacetochter liebe grüße von mimi der vivacetochter schattenwolf apr mal in arm nehme lg wolf lg wolf reh volution apr erdenschwere leidenschaft gepaart mit der leichtigkeit frischer neugier ein genuß ein genuß ,973,3218,"['wo', 'apr', 'mimi', 'wolf', 'und', 'vivacetochter', 'schmatzer', 'schlaraffenland', 'genuß', 'lg']"
552,ja ich sehne mich nach dir ja ich sehne mich nach dir und liebe meine sehnsucht die dich mir näherbringt als du es jemals mir gestatten würdest ich hole deine küsse vom nachthimmel in den du sie rauchst und lege deine hände auf körperstellen die du nie berührst ich schaue in deine blicke die du senkst damit sie niemand außer mir erkennt und schlage mit deinen worten den puls in meinen adern ja ich sehne mich nach dir meine sehnsucht hält mich warm sie gibt meinen augen glanz meinem mund röte und meinem herz die liebe by lylo donnavivace gast apr lyrik als lebenshilfe das ist m e so ne sache wer gerade voll erfüllt ist mit guten gedanken findet das bestimmt gut menschen mit negativen schwingungen zieht es eher runter oder sie setzen einen stinkenden kotzsmiley in deinen kommentar habe ich selber schon erlebt u a deshalb moderiere ich meine kommentare jetzt aber ich liebe diese regenbogenmenschen hier denn vier sitzen zusammen mache urlaub bis und enke an euch lg donna aber ich liebe diese regenbogenmenschen hier denn vier sitzen zusammen mache urlaub bis und enke an euch lg donna für mich ist lyrik nicht lebenshilfe sie ist einfach ein teil meines derzeitigen lebens es ist nicht immer so aber jetzt genieße ich es sehr aber es wäre sehr schön wenn sie auch für diesen oder jenen lebenshilfe sein kann ich wünsche dir einen wunderschönen urlaub schnüff ich werde auch an dich denken und freue mich schon wenn du wieder kommst eine liebevolle zeit wünscht dir deine lylo x aber es wäre sehr schön wenn sie auch für diesen oder jenen lebenshilfe sein kann ich wünsche dir einen wunderschönen urlaub schnüff ich werde auch an dich denken und freue mich schon wenn du wieder kommst eine liebevolle zeit wünscht dir deine lylo x,975,3218,"['lebenshilfe', 'urlaub', 'ich', 'sehne', 'sie', 'vier', 'schnüff', 'regenbogenmenschen', 'enke', 'aber']"
553,ja ich sehne mich nach dir ja ich sehne mich nach dir und liebe meine sehnsucht die dich mir näherbringt als du es jemals mir gestatten würdest ich hole deine küsse vom nachthimmel in den du sie rauchst und lege deine hände auf körperstellen die du nie berührst ich schaue in deine blicke die du senkst damit sie niemand außer mir erkennt und schlage mit deinen worten den puls in meinen adern ja ich sehne mich nach dir meine sehnsucht hält mich warm sie gibt meinen augen glanz meinem mund röte und meinem herz die liebe by lylo,976,3218,"['sehne', 'ja', 'nach', 'mich', 'du', 'ich', 'senkst', 'rauchst', 'näherbringt', 'körperstellen']"
554,weißt du wie das ist weißt du wie es ist wenn die gedanken an dich mich wie ein nasses tuch in eine ecke schleudern benutzt und schmutzig weggeworfen weil sich in deinem glasherz nur deine liebe spiegelt zu dir weißt du wie es ist in einem käfig sitzend lieder zu singen wie ein dressierter vogel um zaungäste zu erfreuen weil in deinen ohren nur die worte klingen von dir weißt du wie das ist by lylo lylo apr abgelegt in bitter lyric abgelegt in bitter lyric,977,3218,"['weißt', 'wie', 'ist', 'du', 'bitter', 'zaungäste', 'weggeworfen', 'schmutzig', 'nasses', 'käfig']"
555,weißt du wie das ist weißt du wie es ist wenn die gedanken an dich mich wie ein nasses tuch in eine ecke schleudern benutzt und schmutzig weggeworfen weil sich in deinem glasherz nur deine liebe spiegelt zu dir weißt du wie es ist in einem käfig sitzend lieder zu singen wie ein dressierter vogel um zaungäste zu erfreuen weil in deinen ohren nur die worte klingen von dir weißt du wie das ist by lylo lylo apr abgelegt in bitter lyric abgelegt in bitter lyric budenzauberin apr diese frage habe ich mir auch schon oft gestellt früher früher caliente_in_berlin apr das heißt sie können wieder in vergessenheit geraten egoismus wer verzweifelt nicht am egoismus des anderen aber war da nicht die kunst ein arschloch zu lieben sonniger gruß aus berlin sonniger gruß aus berlin,978,3218,"['weißt', 'egoismus', 'sonniger', 'wie', 'früher', 'berlin', 'apr', 'ist', 'zu', 'vergessenheit']"
556,bluttänze verachtung fällt aus deinem antlitz des vergessens mit tänzelnden schritten watest du durch das rascheln meines vertrocknenden herzblutes und ich sehne mich nach den tagen als mein blut mich mit tänzelnden schritten durch mein leben strömte weil ich mich nach dir sehnen konnte by lylo lylo apr abgelegt in letter lyric abgelegt in letter lyric,980,3218,"['tänzelnden', 'schritten', 'letter', 'watest', 'vertrocknenden', 'verachtung', 'strömte', 'rascheln', 'herzblutes', 'bluttänze']"
557,tango brutal mit abgewandtem gesicht starr die maske mit der du nur in dein inneres schaust schleppst du mich im staccatoschritt über das parkett links rechts wo immer du mich haben willst dort tanzt du mich hin ich stolpere doch der tango muss weiter gehen damit du deinen applaus bekommst by lylo lylo apr abgelegt in bitter lyric abgelegt in bitter lyric,982,3218,"['tango', 'du', 'bitter', 'staccatoschritt', 'schleppst', 'parkett', 'abgewandtem', 'starr', 'schaust', 'brutal']"
